Date,SFD_daily_mean_M1,SFD_daily_mean_M2
03/06/2012,0.370895412,0.386308244
04/06/2012,0.028355167,0.029783132
05/06/2012,0.404552915,0.418220157
06/06/2012,0.392232237,0.410798095
07/06/2012,0.763921956,0.800327575
08/06/2012,0.239806169,0.25470484
09/06/2012,0.12770982,0.136821739
10/06/2012,0.187520772,0.200543889
11/06/2012,0.284349462,0.303062836
12/06/2012,0.120557418,0.128270018
13/06/2012,0.369670995,0.394611457
14/06/2012,0.78664599,0.83335459
15/06/2012,0.869594235,0.918009742
16/06/2012,0.755128975,0.797409758
17/06/2012,0.497803234,0.52107297
18/06/2012,0.549504144,0.57586671
19/06/2012,0.571552177,0.601508408
20/06/2012,0.208567687,0.219304468
21/06/2012,0.392042232,0.409573247
22/06/2012,0.212637028,0.22113926
23/06/2012,0.223213815,0.232083642
24/06/2012,0.543620985,0.571780709
25/06/2012,0.020662017,0.02132167
26/06/2012,0.077050182,0.079649573
27/06/2012,0.529682122,0.550224742
28/06/2012,0.668480704,0.700774375
29/06/2012,0.624779308,0.655215129
30/06/2012,0.640878821,0.672835167
01/07/2012,0.352056933,0.368813468
02/07/2012,0.178210235,0.18682311
03/07/2012,0.044002849,0.045935587
04/07/2012,0.286861981,0.298418025
05/07/2012,0.43530028,0.446988171
06/07/2012,0.08628722,0.089628454
07/07/2012,0.300168157,0.307573477
08/07/2012,0.415090032,0.430479052
09/07/2012,0.267758167,0.277035041
10/07/2012,0.297684434,0.309303771
11/07/2012,0.190240345,0.197348286
12/07/2012,0.293335908,0.303056866
13/07/2012,0.232572048,0.240974989
14/07/2012,0.075302574,0.077802985
15/07/2012,0.167788243,0.171585344
16/07/2012,0.385122488,0.393694971
17/07/2012,0.445219349,0.460142867
18/07/2012,0.66148055,0.687792481
19/07/2012,0.403175766,0.423646643
20/07/2012,0.13699025,0.14268964
21/07/2012,0.057247373,0.059070874
22/07/2012,0.176392411,0.182906962
23/07/2012,0.578428507,0.601810712
24/07/2012,0.759089662,0.791802755
25/07/2012,0.037892505,0.039723614
26/07/2012,0.684202138,0.711300964
27/07/2012,0.683533229,0.711318067
28/07/2012,0.156715458,0.163113752
29/07/2012,0.208360833,0.215533425
30/07/2012,0.24098714,0.249781201
31/07/2012,0.579771064,0.599304117
01/08/2012,0.733274299,0.76190884
02/08/2012,0.514861874,0.532896007
03/08/2012,0.245797003,0.250964025
04/08/2012,0.234409401,0.241367883
05/08/2012,0.095595647,0.099739893
06/08/2012,0.108488932,0.11248031
07/08/2012,0.382887501,0.39351459
08/08/2012,0.551711778,0.567686145
09/08/2012,0.471217756,0.485332416
10/08/2012,0.529510279,0.545022925
11/08/2012,0.471939842,0.487458021
12/08/2012,0.542369764,0.561624541
13/08/2012,0.537770714,0.555629118
14/08/2012,0.475178465,0.490329159
15/08/2012,0.602250994,0.624785451
16/08/2012,0.235146862,0.24133492
17/08/2012,0.691018539,0.700911442
18/08/2012,0.789577825,0.805529853
19/08/2012,0.863990114,0.88800984
20/08/2012,0.721394334,0.738696487
21/08/2012,0.611878706,0.622583694
22/08/2012,0.503378984,0.509110118
23/08/2012,0.586548009,0.598753883
24/08/2012,0.236295095,0.240900609
25/08/2012,0.119285521,0.122842111
26/08/2012,0.189662448,0.185496657
27/08/2012,0.798371411,0.806679361
28/08/2012,0.780333187,0.789933014
29/08/2012,0.722980259,0.728944221
30/08/2012,0.090195039,0.092403856
31/08/2012,0.021029736,0.020522156
01/09/2012,0.112460639,0.117436911
02/09/2012,0.599548314,0.613106489
03/09/2012,0.385355965,0.393992576
04/09/2012,0.312529747,0.316096148
05/09/2012,0.343041934,0.346742744
06/09/2012,0.261269373,0.263193177
07/09/2012,0.674285068,0.682408511
08/09/2012,0.721124584,0.73269272
09/09/2012,0.665770224,0.679296323
10/09/2012,0.442967538,0.449361105
11/09/2012,0.654743615,0.664104924
12/09/2012,0.030147534,0.030593036
13/09/2012,0.089427378,0.092233893
14/09/2012,0.51958374,0.525490779
15/09/2012,0.543348703,0.547359849
16/09/2012,0.705010242,0.705581984
17/09/2012,0.612214537,0.61447828
18/09/2012,0.626450215,0.63098748
19/09/2012,0.021643873,0.020842063
20/09/2012,0.372852417,0.373880458
21/09/2012,0.670545329,0.679684746
22/09/2012,0.300550462,0.305634343
23/09/2012,0.485745895,0.493001636
24/09/2012,0.096492565,0.097800866
25/09/2012,0.364877356,0.372234961
26/09/2012,0.627660177,0.633446959
27/09/2012,0.045962866,0.047539855
28/09/2012,0.266671403,0.270485005
29/09/2012,0.148176209,0.155930776
30/09/2012,0.148537123,0.155204412
01/10/2012,0.08786655,0.092238605
02/10/2012,0.247414954,0.249906853
03/10/2012,0.38529277,0.391348893
04/10/2012,0.259157693,0.265009407
05/10/2012,0.40206087,0.405697981
06/10/2012,0.477084071,0.482603975
07/10/2012,0.044403971,0.046621237
08/10/2012,0.155021532,0.155237397
09/10/2012,0.063089024,0.064947178
10/10/2012,0.058346456,0.058870104
11/10/2012,0.098496037,0.101578329
12/10/2012,0.062893624,0.064883182
13/10/2012,0.111834741,0.115456148
14/10/2012,0.410213384,0.420999784
15/10/2012,0.048346186,0.049510471
16/10/2012,0.095002065,0.098295963
17/10/2012,0.23771154,0.249042886
18/10/2012,0.503265093,0.522910128
19/10/2012,0.632604928,0.657953326
20/10/2012,0.376095888,0.385690911
21/10/2012,0.399483312,0.408859036
22/10/2012,0.295639047,0.298498851
23/10/2012,0.254778475,0.256536438
24/10/2012,0.19798165,0.199022146
25/10/2012,0.214828818,0.21604136
26/10/2012,0.017163701,0.015090031
27/10/2012,0.006397152,0.005678736
28/10/2012,0.021760944,0.019149968
29/10/2012,0.050467725,0.04441238
30/10/2012,0.029168567,0.025668791
31/10/2012,0.013784248,0.012130352
01/11/2012,0.001274589,0.001121658
02/11/2012,0.011681472,0.010279876
03/11/2012,0.027135821,0.023879943
04/11/2012,0.0146258,0.012870931
05/11/2012,0.01061006,0.009337017
06/11/2012,0.030801771,0.027106036
07/11/2012,0.04900382,0.043124121
08/11/2012,0.027108719,0.023856093
09/11/2012,0.030284714,0.026651018
10/11/2012,0.00504271,0.004437663
11/11/2012,0.008698596,0.007654899
12/11/2012,0.019492421,0.017153632
13/11/2012,0.021499493,0.018919887
14/11/2012,0.016857845,0.014835165
15/11/2012,0.004500439,0.003960456
16/11/2012,0.004039012,0.003554393
17/11/2012,0.003050549,0.00268453
18/11/2012,0.004144432,0.003647164
19/11/2012,0.004248999,0.003739185
20/11/2012,0.003966286,0.003490393
21/11/2012,0.005209177,0.004584157
22/11/2012,0.001307883,0.001150958
23/11/2012,0.001851017,0.001628923
24/11/2012,0.002329352,0.002049866
25/11/2012,0.002029653,0.001786126
26/11/2012,0.001443033,0.001269892
27/11/2012,0.002915,0.002565245
28/11/2012,0.000188722,0.000166078
29/11/2012,NA,NA
30/11/2012,NA,NA
01/12/2012,NA,NA
02/12/2012,NA,NA
03/12/2012,NA,NA
04/12/2012,NA,NA
05/12/2012,NA,NA
06/12/2012,NA,NA
07/12/2012,NA,NA
08/12/2012,NA,NA
09/12/2012,NA,NA
10/12/2012,NA,NA
11/12/2012,NA,NA
12/12/2012,NA,NA
13/12/2012,NA,NA
14/12/2012,NA,NA
15/12/2012,NA,NA
16/12/2012,NA,NA
17/12/2012,NA,NA
18/12/2012,NA,NA
19/12/2012,NA,NA
20/12/2012,NA,NA
21/12/2012,NA,NA
22/12/2012,NA,NA
23/12/2012,NA,NA
24/12/2012,NA,NA
25/12/2012,NA,NA
26/12/2012,NA,NA
27/12/2012,NA,NA
28/12/2012,NA,NA
29/12/2012,NA,NA
30/12/2012,NA,NA
31/12/2012,NA,NA
01/01/2013,NA,NA
02/01/2013,NA,NA
03/01/2013,NA,NA
04/01/2013,NA,NA
05/01/2013,NA,NA
06/01/2013,NA,NA
07/01/2013,NA,NA
08/01/2013,NA,NA
09/01/2013,NA,NA
10/01/2013,NA,NA
11/01/2013,NA,NA
12/01/2013,NA,NA
13/01/2013,NA,NA
14/01/2013,NA,NA
15/01/2013,NA,NA
16/01/2013,NA,NA
17/01/2013,NA,NA
18/01/2013,NA,NA
19/01/2013,NA,NA
20/01/2013,NA,NA
21/01/2013,NA,NA
22/01/2013,NA,NA
23/01/2013,NA,NA
24/01/2013,NA,NA
25/01/2013,NA,NA
26/01/2013,NA,NA
27/01/2013,NA,NA
28/01/2013,NA,NA
29/01/2013,NA,NA
30/01/2013,NA,NA
31/01/2013,NA,NA
01/02/2013,NA,NA
02/02/2013,NA,NA
03/02/2013,NA,NA
04/02/2013,NA,NA
05/02/2013,NA,NA
06/02/2013,NA,NA
07/02/2013,NA,NA
08/02/2013,NA,NA
09/02/2013,NA,NA
10/02/2013,NA,NA
11/02/2013,NA,NA
12/02/2013,NA,NA
13/02/2013,NA,NA
14/02/2013,NA,NA
15/02/2013,NA,NA
16/02/2013,NA,NA
17/02/2013,NA,NA
18/02/2013,NA,NA
19/02/2013,NA,NA
20/02/2013,NA,NA
21/02/2013,NA,NA
22/02/2013,NA,NA
23/02/2013,NA,NA
24/02/2013,NA,NA
25/02/2013,NA,NA
26/02/2013,NA,NA
27/02/2013,NA,NA
28/02/2013,NA,NA
01/03/2013,NA,NA
02/03/2013,NA,NA
03/03/2013,NA,NA
04/03/2013,NA,NA
05/03/2013,NA,NA
06/03/2013,NA,NA
07/03/2013,NA,NA
08/03/2013,NA,NA
09/03/2013,NA,NA
10/03/2013,NA,NA
11/03/2013,NA,NA
12/03/2013,NA,NA
13/03/2013,NA,NA
14/03/2013,NA,NA
15/03/2013,NA,NA
16/03/2013,NA,NA
17/03/2013,NA,NA
18/03/2013,NA,NA
19/03/2013,NA,NA
20/03/2013,NA,NA
21/03/2013,NA,NA
22/03/2013,NA,NA
23/03/2013,NA,NA
24/03/2013,NA,NA
25/03/2013,NA,NA
26/03/2013,NA,NA
27/03/2013,NA,NA
28/03/2013,NA,NA
29/03/2013,NA,NA
30/03/2013,NA,NA
31/03/2013,NA,NA
01/04/2013,NA,NA
02/04/2013,NA,NA
03/04/2013,NA,NA
04/04/2013,NA,NA
05/04/2013,NA,NA
06/04/2013,NA,NA
07/04/2013,NA,NA
08/04/2013,NA,NA
09/04/2013,0.00079743,0.000748298
10/04/2013,0.012225228,0.011263575
11/04/2013,0.014305932,0.012603538
12/04/2013,0.008422685,0.006899781
13/04/2013,0.01746671,0.014571769
14/04/2013,0.292061172,0.301148568
15/04/2013,0.609515155,0.608277299
16/04/2013,0.619395981,0.607798283
17/04/2013,0.861161209,0.865398736
18/04/2013,0.878717563,0.879312936
19/04/2013,0.030690652,0.031932171
20/04/2013,0.104750186,0.108244435
21/04/2013,0.396538227,0.399645375
22/04/2013,0.1055882,0.107680717
23/04/2013,0.493957893,0.492297147
24/04/2013,0.675126859,0.675951403
25/04/2013,0.832579767,0.834731003
26/04/2013,0.616343537,0.614276998
27/04/2013,0.527804114,0.520354228
28/04/2013,0.359565571,0.362127842
29/04/2013,0.216170524,0.221489465
30/04/2013,0.654026546,0.6497451
01/05/2013,0.732982397,0.727626881
02/05/2013,0.567233691,0.560399976
03/05/2013,0.345534501,0.342674645
04/05/2013,0.200755642,0.20182027
05/05/2013,0.745382516,0.742979697
06/05/2013,0.299760648,0.297115133
07/05/2013,0.166935748,0.167172562
08/05/2013,0.526607182,0.52390991
09/05/2013,0.689425074,0.681467862
10/05/2013,0.023893145,0.023580133
11/05/2013,0.060387483,0.061051301
12/05/2013,0.081158896,0.079482349
13/05/2013,0.310397883,0.3044716
14/05/2013,0.849090191,0.837200209
15/05/2013,0.517248546,0.499937816
16/05/2013,0.287568556,0.276240846
17/05/2013,0.206126969,0.199558776
18/05/2013,0.641237298,0.629017911
19/05/2013,0.193833938,0.186906029
20/05/2013,0.297926787,0.291313315
21/05/2013,0.201607687,0.199146177
22/05/2013,0.087021576,0.087770908
23/05/2013,0.250831321,0.246854719
24/05/2013,0.04968436,0.048845834
25/05/2013,0.099837164,0.10338664
26/05/2013,0.118869938,0.125072174
27/05/2013,0.485613739,0.49830045
28/05/2013,0.575552608,0.583602377
29/05/2013,0.035235139,0.036559112
30/05/2013,0.100521784,0.105605975
31/05/2013,0.151356317,0.157423422
01/06/2013,0.213657513,0.221250606
02/06/2013,0.200061947,0.207603283
03/06/2013,0.253731867,0.260980209
04/06/2013,0.743404197,0.74892879
05/06/2013,0.786255327,0.784803442
06/06/2013,0.66162178,0.657881095
07/06/2013,0.757761244,0.755530221
08/06/2013,0.743057867,0.743783364
09/06/2013,0.317389432,0.310802612
10/06/2013,0.037994238,0.039708069
11/06/2013,0.130745049,0.13627689
12/06/2013,0.797184005,0.792235997
13/06/2013,1.07144514,1.076677601
14/06/2013,0.43357378,0.426539921
15/06/2013,0.59830883,0.590866794
16/06/2013,0.821535985,0.819824772
17/06/2013,0.848871436,0.851453445
18/06/2013,0.797452641,0.804825851
19/06/2013,0.767416978,0.758218581
20/06/2013,0.609667166,0.604124805
21/06/2013,0.325678235,0.319910176
22/06/2013,0.286040601,0.284047099
23/06/2013,0.42187346,0.423404246
24/06/2013,0.057447214,0.060420508
25/06/2013,0.13790458,0.146065402
26/06/2013,0.253544675,0.25507448
27/06/2013,0.23864934,0.234196525
28/06/2013,0.229504485,0.224974668
29/06/2013,0.055222353,0.057905484
30/06/2013,0.379432078,0.377353664
01/07/2013,0.798517458,0.80466376
02/07/2013,0.673731686,0.67277855
03/07/2013,0.172133775,0.168855044
04/07/2013,0.388560913,0.382522943
05/07/2013,0.477667928,0.472398204
06/07/2013,0.637206274,0.633241905
07/07/2013,0.587445372,0.583410024
08/07/2013,0.443254045,0.440551953
09/07/2013,0.396273829,0.389868867
10/07/2013,0.64451019,0.635572249
11/07/2013,0.633081435,0.624692943
12/07/2013,0.700998644,0.696116283
13/07/2013,0.701003889,0.693673961
14/07/2013,0.71847422,0.713766674
15/07/2013,0.694492131,0.690405419
16/07/2013,0.812079546,0.814211047
17/07/2013,0.567779372,0.564591791
18/07/2013,0.376696366,0.373744949
19/07/2013,0.54880801,0.547450341
20/07/2013,0.681269161,0.676566219
21/07/2013,0.579713506,0.575935452
22/07/2013,0.764611359,0.757517776
23/07/2013,0.538706168,0.533103646
24/07/2013,0.421443625,0.410788422
25/07/2013,0.700434496,0.690910054
26/07/2013,0.626932907,0.620800227
27/07/2013,0.735712609,0.730866991
28/07/2013,0.204254161,0.17527923
29/07/2013,0.006872379,0.006037817
30/07/2013,0.145879992,0.125593182
31/07/2013,0.793424063,0.781945051
01/08/2013,0.914494402,0.908206803
02/08/2013,0.820363786,0.816402186
03/08/2013,0.75560218,0.743478822
04/08/2013,0.565623334,0.553452822
05/08/2013,0.804838839,0.801950754
06/08/2013,0.693854443,0.685918175
07/08/2013,0.532742622,0.522574074
08/08/2013,0.347256818,0.330370503
09/08/2013,0.042857037,0.042748335
10/08/2013,0.473112851,0.463453106
11/08/2013,0.688766935,0.674649028
12/08/2013,0.688674959,0.67637258
13/08/2013,0.259443777,0.249918922
14/08/2013,0.398484701,0.384018885
15/08/2013,0.61903395,0.607160346
16/08/2013,0.692901686,0.680692898
17/08/2013,0.460674216,0.447704053
18/08/2013,0.574074087,0.565104593
19/08/2013,0.032489925,0.032457417
20/08/2013,0.291194326,0.282898763
21/08/2013,0.810887708,0.799330497
22/08/2013,0.883108597,0.870828361
23/08/2013,0.619420522,0.606315897
24/08/2013,0.474204466,0.46766985
25/08/2013,0.084448636,0.086457869
26/08/2013,0.252246095,0.25858899
27/08/2013,0.150207404,0.1537262
28/08/2013,0.094267546,0.095989514
29/08/2013,0.466353336,0.456003994
30/08/2013,0.660247632,0.647170501
31/08/2013,0.585607704,0.568354625
01/09/2013,0.281647945,0.269204924
02/09/2013,0.449460842,0.431690084
03/09/2013,0.719962359,0.705770291
04/09/2013,0.72732878,0.71595773
05/09/2013,0.600409673,0.587089689
06/09/2013,0.513034633,0.496267874
07/09/2013,0.58630071,0.568727022
08/09/2013,0.118981145,0.115895212
09/09/2013,0.108153774,0.10368754
10/09/2013,0.079081685,0.079277695
11/09/2013,0.241275265,0.23570936
12/09/2013,0.097782526,0.096498613
13/09/2013,0.200192468,0.197533801
14/09/2013,0.526102434,0.518074361
15/09/2013,0.17360446,0.167805882
16/09/2013,0.029758922,0.02601727
17/09/2013,0.061939553,0.053786661
18/09/2013,0.404186796,0.401478215
19/09/2013,0.186817363,0.181052689
20/09/2013,0.6572742,0.652070972
21/09/2013,0.531682613,0.522804862
22/09/2013,0.633460098,0.621728295
23/09/2013,0.653844886,0.644606308
24/09/2013,0.656265428,0.647604912
25/09/2013,0.503467059,0.492751375
26/09/2013,0.067625401,0.070239252
27/09/2013,0.091858558,0.093053585
28/09/2013,0.531559331,0.520991384
29/09/2013,0.232556134,0.22739118
30/09/2013,0.028262146,0.028329279
01/10/2013,0.058256189,0.059985645
02/10/2013,0.314741828,0.306463398
03/10/2013,0.467937883,0.460719035
04/10/2013,0.488889565,0.479205797
05/10/2013,0.050518812,0.050153471
06/10/2013,0.087136349,0.086616902
07/10/2013,0.123070947,0.123311119
08/10/2013,0.063446761,0.064198744
09/10/2013,0.060414317,0.06129622
10/10/2013,0.009472787,0.008537355
11/10/2013,0.024587432,0.022364874
12/10/2013,0.074638685,0.07420963
13/10/2013,0.071918446,0.071553352
14/10/2013,0.083359883,0.086057964
15/10/2013,0.23220829,0.231962714
16/10/2013,0.064533781,0.064323424
17/10/2013,0.206461326,0.203346211
18/10/2013,0.369093814,0.367463345
19/10/2013,0.479776382,0.475544879
20/10/2013,0.347290897,0.345326556
21/10/2013,0.334061626,0.330568651
22/10/2013,0.405411271,0.406472308
23/10/2013,0.093220535,0.093934288
24/10/2013,0.061511242,0.064276512
25/10/2013,0.321389063,0.32194548
26/10/2013,0.430015449,0.42689866
27/10/2013,0.28097395,0.275797703
28/10/2013,0.385196975,0.373971402
29/10/2013,0.008964278,0.008061451
30/10/2013,0.020332698,0.018836101
31/10/2013,0.044287663,0.03953358
01/11/2013,0.045813563,0.038320202
02/11/2013,0.041293889,0.034007008
03/11/2013,0.003189627,0.00268743
04/11/2013,0.003432386,0.002948012
05/11/2013,0.003356797,0.002646572
06/11/2013,0.001868997,0.001473558
07/11/2013,0.003538139,0.002789546
08/11/2013,0.008650052,0.00681989
09/11/2013,0.000924632,0.000729
10/11/2013,0.001031831,0.000813518
11/11/2013,0.010321998,0.008138088
12/11/2013,0.010257857,0.008087518
13/11/2013,0.002192434,0.001728563
14/11/2013,0.003008569,0.002372021
15/11/2013,0.007533871,0.005939869
16/11/2013,0.003896189,0.00307184
17/11/2013,0.002832646,0.00223332
18/11/2013,0.002942504,0.002319934
19/11/2013,0.001485038,0.001170836
20/11/2013,NA,NA
21/11/2013,NA,NA
22/11/2013,NA,NA
23/11/2013,NA,NA
24/11/2013,NA,NA
25/11/2013,NA,NA
26/11/2013,NA,NA
27/11/2013,NA,NA
28/11/2013,NA,NA
29/11/2013,NA,NA
30/11/2013,NA,NA
01/12/2013,NA,NA
02/12/2013,NA,NA
03/12/2013,NA,NA
04/12/2013,NA,NA
05/12/2013,NA,NA
06/12/2013,NA,NA
07/12/2013,NA,NA
08/12/2013,NA,NA
09/12/2013,NA,NA
10/12/2013,NA,NA
11/12/2013,NA,NA
12/12/2013,NA,NA
13/12/2013,NA,NA
14/12/2013,NA,NA
15/12/2013,NA,NA
16/12/2013,NA,NA
17/12/2013,NA,NA
18/12/2013,NA,NA
19/12/2013,NA,NA
20/12/2013,NA,NA
21/12/2013,NA,NA
22/12/2013,NA,NA
23/12/2013,NA,NA
24/12/2013,NA,NA
25/12/2013,NA,NA
26/12/2013,NA,NA
27/12/2013,NA,NA
28/12/2013,NA,NA
29/12/2013,NA,NA
30/12/2013,NA,NA
31/12/2013,NA,NA
01/01/2014,NA,NA
02/01/2014,NA,NA
03/01/2014,NA,NA
04/01/2014,NA,NA
05/01/2014,NA,NA
06/01/2014,NA,NA
07/01/2014,NA,NA
08/01/2014,NA,NA
09/01/2014,NA,NA
10/01/2014,NA,NA
11/01/2014,NA,NA
12/01/2014,NA,NA
13/01/2014,NA,NA
14/01/2014,NA,NA
15/01/2014,NA,NA
16/01/2014,NA,NA
17/01/2014,NA,NA
18/01/2014,NA,NA
19/01/2014,NA,NA
20/01/2014,NA,NA
21/01/2014,NA,NA
22/01/2014,NA,NA
23/01/2014,NA,NA
24/01/2014,NA,NA
25/01/2014,NA,NA
26/01/2014,NA,NA
27/01/2014,NA,NA
28/01/2014,NA,NA
29/01/2014,NA,NA
30/01/2014,NA,NA
31/01/2014,NA,NA
01/02/2014,NA,NA
02/02/2014,NA,NA
03/02/2014,NA,NA
04/02/2014,NA,NA
05/02/2014,NA,NA
06/02/2014,NA,NA
07/02/2014,NA,NA
08/02/2014,NA,NA
09/02/2014,NA,NA
10/02/2014,NA,NA
11/02/2014,NA,NA
12/02/2014,NA,NA
13/02/2014,NA,NA
14/02/2014,NA,NA
15/02/2014,NA,NA
16/02/2014,NA,NA
17/02/2014,NA,NA
18/02/2014,NA,NA
19/02/2014,NA,NA
20/02/2014,NA,NA
21/02/2014,NA,NA
22/02/2014,NA,NA
23/02/2014,NA,NA
24/02/2014,NA,NA
25/02/2014,NA,NA
26/02/2014,NA,NA
27/02/2014,NA,NA
28/02/2014,NA,NA
01/03/2014,NA,NA
02/03/2014,NA,NA
03/03/2014,NA,NA
04/03/2014,NA,NA
05/03/2014,NA,NA
06/03/2014,NA,NA
07/03/2014,0.190049877,0.208253413
08/03/2014,0.133617738,0.146416038
09/03/2014,0.112695177,0.123489453
10/03/2014,0.067940246,0.074447763
11/03/2014,0.053185288,0.058279532
12/03/2014,0.068220401,0.074754752
13/03/2014,0.127513303,0.137525824
14/03/2014,0.085296592,0.089647439
15/03/2014,0.044469893,0.045553248
16/03/2014,0.017294644,0.018248106
17/03/2014,0.109603691,0.106681974
18/03/2014,0.285199231,0.281232099
19/03/2014,0.089643003,0.086777327
20/03/2014,0.300320864,0.299383785
21/03/2014,0.252024321,0.25087474
22/03/2014,0.194976581,0.193615007
23/03/2014,0.019942697,0.020070532
24/03/2014,0.054696508,0.054541065
25/03/2014,0.058206867,0.05618376
26/03/2014,0.110039936,0.113412062
27/03/2014,0.140123418,0.144615239
28/03/2014,0.141731665,0.14706379
29/03/2014,0.182063855,0.18868464
30/03/2014,0.42917837,0.436754926
31/03/2014,0.66002175,0.667945015
01/04/2014,0.620131758,0.615425065
02/04/2014,0.59444579,0.578517733
03/04/2014,0.336944108,0.323386787
04/04/2014,0.649714289,0.631494345
05/04/2014,0.088967807,0.087174111
06/04/2014,0.353586332,0.344666361
07/04/2014,0.697628966,0.691419174
08/04/2014,0.124254757,0.124690644
09/04/2014,0.182543993,0.182240955
10/04/2014,0.477368387,0.478320315
11/04/2014,0.663552121,0.66251727
12/04/2014,0.262193981,0.260019452
13/04/2014,0.196957616,0.19575676
14/04/2014,0.433618078,0.431076347
15/04/2014,0.047959903,0.049080903
16/04/2014,0.176069324,0.179569887
17/04/2014,0.330919225,0.338846173
18/04/2014,0.206252197,0.208705507
19/04/2014,0.08520532,0.087660661
20/04/2014,0.423012917,0.435286559
21/04/2014,0.198041623,0.201303415
22/04/2014,0.40481458,0.405473365
23/04/2014,0.504761158,0.501838698
24/04/2014,0.559276616,0.552594636
25/04/2014,0.756756109,0.751504739
26/04/2014,0.579202864,0.572155477
27/04/2014,0.04072197,0.041197606
28/04/2014,0.140974666,0.147067542
29/04/2014,0.396607644,0.398639396
30/04/2014,0.115692182,0.114861197
01/05/2014,0.300697271,0.306391296
02/05/2014,0.105879683,0.106897458
03/05/2014,0.061493191,0.060800151
04/05/2014,0.214520435,0.214187201
05/05/2014,0.850913816,0.848287331
06/05/2014,0.914469046,0.916137399
07/05/2014,0.064037274,0.062992716
08/05/2014,0.702281273,0.695810279
09/05/2014,0.717976338,0.710718616
10/05/2014,0.710626932,0.7042796
11/05/2014,0.075706251,0.072233754
12/05/2014,0.203068575,0.20177406
13/05/2014,0.101624226,0.101911096
14/05/2014,0.097554795,0.099160847
15/05/2014,0.146036848,0.14982019
16/05/2014,0.157247661,0.160865935
17/05/2014,0.311201669,0.311630691
18/05/2014,0.723235905,0.726953142
19/05/2014,0.715454083,0.708211727
20/05/2014,0.763400699,0.760583194
21/05/2014,0.958708502,0.958436266
22/05/2014,0.795759841,0.78919275
23/05/2014,0.319841458,0.312257404
24/05/2014,0.607338578,0.595438557
25/05/2014,0.815180056,0.809533334
26/05/2014,0.420680081,0.408471753
27/05/2014,0.060179501,0.060300747
28/05/2014,0.43838474,0.432806045
29/05/2014,0.371242524,0.364928441
30/05/2014,0.078701849,0.080938689
31/05/2014,0.595493982,0.589509177
01/06/2014,0.654561238,0.646702326
02/06/2014,0.3481095,0.341088459
03/06/2014,0.44142611,0.432078691
04/06/2014,0.433571384,0.428187961
05/06/2014,0.462419679,0.455485283
06/06/2014,0.962614167,0.966334655
07/06/2014,0.822811113,0.822133985
08/06/2014,0.88255765,0.887454819
09/06/2014,0.72821502,0.731036136
10/06/2014,0.692928193,0.693581194
11/06/2014,0.406896636,0.409250052
12/06/2014,0.698381648,0.697184598
13/06/2014,0.343861617,0.340059824
14/06/2014,0.384683069,0.376114551
15/06/2014,0.278290168,0.270544032
16/06/2014,0.489801806,0.481619067
17/06/2014,0.403595678,0.391148989
18/06/2014,0.347473364,0.343718627
19/06/2014,0.365924636,0.358036799
20/06/2014,0.248340003,0.243306264
21/06/2014,0.686101267,0.684261765
22/06/2014,0.59375933,0.591365074
23/06/2014,0.327310387,0.326085762
24/06/2014,0.10935293,0.110613083
25/06/2014,0.312852488,0.309722784
26/06/2014,0.674447009,0.672364986
27/06/2014,0.56660239,0.553269836
28/06/2014,0.277544033,0.235083615
29/06/2014,0.021829264,0.01828625
30/06/2014,0.123814834,0.105274145
01/07/2014,0.833126692,0.831192653
02/07/2014,0.060352085,0.058434255
03/07/2014,0.74864121,0.748481283
04/07/2014,0.599193876,0.597161859
05/07/2014,0.285180184,0.276981782
06/07/2014,0.717146478,0.708798462
07/07/2014,0.412983596,0.406701145
08/07/2014,0.028429719,0.027037641
09/07/2014,0.166813941,0.165021855
10/07/2014,0.40046056,0.395990901
11/07/2014,0.218385943,0.218050961
12/07/2014,0.453677136,0.440193475
13/07/2014,0.093623282,0.09240223
14/07/2014,0.365042452,0.366826442
15/07/2014,0.573484587,0.577706706
16/07/2014,0.705408395,0.723074306
17/07/2014,0.721649974,0.736475596
18/07/2014,0.796086399,0.810577769
19/07/2014,0.868682456,0.886746325
20/07/2014,0.396811522,0.397846921
21/07/2014,0.02270558,0.021736251
22/07/2014,0.147760653,0.151801343
23/07/2014,0.492903429,0.492775334
24/07/2014,0.051695924,0.050182961
25/07/2014,0.681041407,0.68059293
26/07/2014,0.053637211,0.052348877
27/07/2014,0.095400149,0.095335813
28/07/2014,0.46017894,0.461379433
29/07/2014,0.031501426,0.032116249
30/07/2014,0.048282543,0.049781498
31/07/2014,0.272773234,0.270139881
01/08/2014,0.402796247,0.400089635
02/08/2014,0.230758281,0.229528785
03/08/2014,0.357972176,0.358852196
04/08/2014,0.678684263,0.680707691
05/08/2014,0.297053901,0.296099624
06/08/2014,0.663179877,0.669828765
07/08/2014,0.478745285,0.480564386
08/08/2014,0.656853861,0.665340045
09/08/2014,0.143279151,0.142174045
10/08/2014,0.60226872,0.604799164
11/08/2014,0.027950241,0.027647408
12/08/2014,0.183128319,0.181611483
13/08/2014,0.063766849,0.063900075
14/08/2014,0.188384356,0.185578307
15/08/2014,0.194347616,0.193875695
16/08/2014,0.216719641,0.214943071
17/08/2014,0.756480374,0.764059139
18/08/2014,0.771695612,0.781228823
19/08/2014,0.254988053,0.253011554
20/08/2014,0.069902903,0.069589121
21/08/2014,0.427770897,0.424467034
